category,productName,review,predictedSentiment,score,positivePercent,negativePercent
Phone,asus zenfone max zc550kl,NO..NO...NO.. DON'T BY THIS PHONE. ITS WORST MOBILE..AFTER 1 YEARS BATTERY BACKUP GOES DOWN..BACK COVER GOT DAMAGE WITH IN ONE YEAR. I AM USING ONE AND HALF YEAR I HAVE A BAD EXPERIENCE ON IT . PLS DON'T BY THIS PHONE .,Negative,-0.918,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,The product is not working properly. Many problems occurred from Day1. Hanging problem is the worst i have experienced. Felt cheated after buying it.,Negative,-0.9153,69.97108632796365,18.91780256092524
Phone,samsung galaxy j7,"I came from the Galaxy S3 and was a little hesitant to go to a ""cheaper"" series, but I'm pleasantly surprised. Perhaps if I were coming from the newest phone I would feel differently, but I love this thing. It's bright and clear, does not lag, the pictures are great, the call quality is great, etc.",Positive,0.9883,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"Wow! Great phone at a great price. Still amazed by all it provides. Amazing how so much technology has come together to give such a great package. I'm not used to this size phone; it's a bit huge for my hand. I'm accustomed to smaller phones. Anyway, I've found a way to carry it around!",Positive,0.9837,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"I bought this for my fianc̩e and she is in love with it, she loves the quality and how clean the pictures look. its a must buy and the gold color is great. Thumbs up. internal storage is great. So far everything is wonderful. Thank you guys for the great delivery that was also on point.",Positive,0.9836,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"I love this fun, its so easy to used, great picture colors, what else can I said, this phone is Awesome, and the sim card wow, took a trip to Costa Rica bought a sim card, work like a charm....",Positive,0.9826,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"Surpassed my expectations. I bought this phone to replace my S3 Mini. Yes, it was retro but grew to like it. The J7 2015 was indeed an upgrade. It takes very clear pictures and oh my, a front cam flash. You can't go wrong once you're a photo lover like me. Videos are very clear as well.",Positive,0.981,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"WORST PHONE EVER ! Would *NOT* recommend ! Waste of money... Keeps getting very hot , and issues warning of viruses.. Afraid to keep turned on. Will not connect or pick up intermittently . Replaced memory chip... another $30 wasted ! Still having same problems.",Negative,-0.9298,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,Let me start about how highly disappointed i am with this phone. This phone is advertised as a dual sim but yet the other sim slot is blocked. The mere reason i bought this phone is to have 2 sims in it. I went to cut my sim cards only to get a disappointment that 1 of the sim slot is blocked.,Negative,-0.9273,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,"Got a defective piece ,battery is dead within a month . first the volume of ringtone became automatically lowlater on the problem with charging of battery , on contacting the show room came to know that mother is not bolted at all ( there are no screws), & battery is dead.",Negative,-0.9254,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,This phone died within 3 months of use. I have not done anything to cause this and now it won't turn on. I lost photos and contacts because of it. I also bought a Galaxy J3 from this same dealer and that phone died as well. There staff is not helpful considering it died in 3 months with normal use.,Negative,-0.9236,75.498092412039,15.769393810936837
Phone,samsung galaxy j7,I had used Android samsung mobile so many modela. But I am Very disappointed for this model because major problem hanging when u attend the cal doesn't work .I never seen before samsung mobile poor model now so much headace in this model. Pls nobody's don't but this model.,Negative,-0.9228,75.498092412039,15.769393810936837
Phone,samsung galaxy note iii,"LOVE LOVE LOVE iphone what is that ew!!! to me best phone ive ever had it takes amazing photos, the s pen works great, size is perfect for watching whatever you want, highly reccomend it if your fave color is pink and your in the market for an android",Positive,0.9896,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,I absolutely love my cellphone!!!!!!! It's so easy to understand and use. The camera is fantastic! The only thing I'll say is it's super skinny u must have a durable case to not hurt it! It's fast and web browsing is so easy to save all ur fav sites! Buy it bc it's so worth the price paid!,Positive,0.9865,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"This absolutely exquisite phone is nothing else but a great gadget for people that are like taking notes, scribble and like to use a huge array of media application. What is really attractive at this phone is probably its design, its curves and beautiful super amoled screen.",Positive,0.9862,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"Super fast phone, beautifully clear screen, powered by exciting features. so far no problems, everything just seem to work swimmingly as expected. Battery life has been pretty good too. This is ideal for those who like large screen size for easy reading / working or simply for the entertainment.",Positive,0.986,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"Everything is so good. The lovely 1080P screen, incredible speed, smart looks, great functionality. I love my Note 3. Having also owned the original Samsung Galaxy Note, the Note 3 is a great upgrade. The S-Pen is even more useful than before and easier to use.",Positive,0.9855,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"The software is very bad not like Samsung Galaxy regular software, There is no Google play and can not let you even register in Google account. Disappointing, Lost time and money.",Negative,-0.9313,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"Good phone, but mine is completely messed up. Battery won't hold a charge. I had it plugged in all night and still wasn't on 100% when I woke up. I can't do anything while it's charging because It will die. My boyfriend has the same phone and his is fine. Worst $300 spent.",Negative,-0.9244,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"I have been using the Note series starting with Note 1. Note 1 died on me once, Note 2 twice.. So called SDS, the Sudden Death Syndrome. This one, the third of the series is no better than its predecessors. First of all the build quality of this phone is terrible.",Negative,-0.9187,69.79895104895105,17.001748251748253
Phone,samsung galaxy note iii,"I was really looking forward to upgrading to the Note 3. I am disgusted that it has been region locked. This is a total disgrace. I live in two countries, travel a lot for business and juggle multiple sims so a region lock makes this device worse than useless for me.",Negative,-0.9152,69.79895104895105,17.001748251748253
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"AWESOME THE BEST UNLOCKED DOUBLE SIM CARD PHONE. I'M REALLY HAPPY WITH THIS PHONE, 100% RECOMMENDED. RIGHT NOW I USE THIS DEVICE IN MY COUNTRY WITH TWO DIFERENT OPERATORS (DIGITEL/MOVILNET), IT WORKS EXCELLENT THE SCREEN IS AWESOME, THE PHOTO AND VIDEOS LOOKS GREAT MULTILANGUAGE JELLY BEAN 4.1.2 THE...",Positive,0.9881,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,I really enjoy this phone! It is very light and fits in the hand perfectly unlike some of the other models which are huge. I've had some of those before but I can't even hold them in one hand comfortably. So this one is perfect for me. It is also extremely very fast and powerful. I love it.,Positive,0.9859,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,I have used other brands of phones in the past but Samsung is the best. It was real easy to learn how to use the phone. I am really enjoying the features on my phone. The price was awesome. I LOVE this phone!,Positive,0.9855,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"Yes it's not the newest Galaxy, but it's a Galaxy I could afford. It's easy to use, and I love the memory, the hands off feature and voice control. The camera is great for my purposes...it takes pictures in low light settings and picture quality is excellent. I think its a great value.",Positive,0.9853,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"thank you very much, this phone is amazing, works perfectly, and is the best market price relationship quality, totally recommend, and the sale was excellent. success and hope you enjoy it as much as me.",Positive,0.9848,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"Samsung is fooling, robbing and cheating Indian people.nnThis is totally waste of money,.....spending this amount on a phone which is not at all s4nwhat s4 features ? .....nnNo HD Display No IPS Display No 16GB internal Memory No 2GB RAM No NFCnNo 13MP rear camera No Optical ReadernNo Quadcore CPU...",Negative,-0.9545,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,I am disappointed with the Samsung S4 mini pink. Only 5 days working hard and then I turned off and no more. It just hurt. It came with software problem. I lost my money. Bad choice.,Negative,-0.9506,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"The phone was ok for the price, but died exactly 1 year after purchase (no physical damage, CPU just dead).",Negative,-0.9481,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"I purchased two of these phones, one for each of my wife and I, and we really like the size and features. The only real disappointment is the battery life. My wife's phone is okay, but mine is brutal, and there seems to be no reason for them to be so different, other than I got a terrible battery.",Negative,-0.9246,76.46532438478748,15.480984340044742
Phone,samsung galaxy s4 mini gt i9190 gt i9192 dual sim,"It is an excellent phone. But unfortunately it went dead a week back. It lasted 19 months only. Since warranty is for 12 months only, the phone needs to be dumped only. Not worth of putting 22,000 for a phone lasting one and half year only.",Negative,-0.9224,76.46532438478748,15.480984340044742
Phone,htc m8,"GREAT LOOKING PHONE WELL MADE, VERY FAST LOVELY SCREEN LOVE THE DIFFERENT THINGS THAT YOU CAN DO WITH THE CAMERA, INCLUDING THE DUO CAMERA. BOOM SOUND IS FANTASTIC BATTERY LIFE IS GREAT TO. REALLY BEAUTIFUL PHONE IAM GLAD I UPDATED TO HTC ONE M8 HTC MAKE SOME BEAUTIFUL PHONES.",Positive,0.9888,74.42515251055842,17.08118254340685
Phone,htc m8,"I usually have bought iPhones in the past but decided to change to an android, so I picked the HTC one m8 and it's the best phone I've ever had. It never has any problems, it's super customizable, great touch screen, amazing sound, and just looks good.",Positive,0.9881,74.42515251055842,17.08118254340685
Phone,htc m8,Best smart phone I've had since the Palm Pre. So glad to be off of Android. This is so functional and beautiful. It's been a while since I've been content with a smart phone. Live tiles are great! Plenty of useful apps. Good speakers. Great phone functionality reception and clarity.,Positive,0.9879,74.42515251055842,17.08118254340685
Phone,htc m8,I had an iPhone 4 prepaid but decided to get a better smartphone and I finally found one I could actually love! I went to Tmobile and bought the M8 and I do not regret it. I compared the S5 and the M8 and still wanted the M8 because Samsung talks big hype about their phones and HTC is just awesome!,Positive,0.9877,74.42515251055842,17.08118254340685
Phone,htc m8,"Using the M8 has been a pretty amazing experience. The screen is awesome, and I can't believe how much of a difference the larger screen makes. I love it. The 16 x 9 aspect ratio is a great choice. It looks amazing, crisp, and very bright. The phone is weighty, and it really feels like quality.",Positive,0.9865,74.42515251055842,17.08118254340685
Phone,htc m8,"THIS IS THE WORST PHONE EVER! DO NOT BUY BLEW UP IN MY HANDS, SO DANGEROUS. HORRIFIC",Negative,-0.9332,74.42515251055842,17.08118254340685
Phone,htc m8,"The phone is full of defects!! The double camera does not work,it won,t accept and send any photos by text message,the hearing speaker is already going bad!!! In all,its a disaster!!!!",Negative,-0.9281,74.42515251055842,17.08118254340685
Phone,htc m8,"Worst ever!!!! PEOPLE DONT BUY ANYTHING FROM THEM. CHEATERS!!!! I got my phone, and only after one week it got broken. In repair center i.ve been told that phone was once opened, it doesn.t have original cover, and system inside was crushed. This phone is impossible to Fix!!!! BAD!BAD!BAD!",Negative,-0.926,74.42515251055842,17.08118254340685
Phone,htc m8,"Literally a horrible phone. The software on it is completely broken. Messaging constantly freezes, proceeds to crash, and then restarts the phone. Updating the phone only makes it worse.",Negative,-0.9152,74.42515251055842,17.08118254340685
Phone,htc one m7,"HTC this is the best phone ever!!!! I love the all metal design and all the great features,great price ,great battery power,it's so beautiful!!! Thanks HTC love the beats audio ..sounds so good",Positive,0.989,69.6538643907065,20.957799905168326
Phone,htc one m7,This is by far the best phone in this range. The built quality is so awesome and the great thing is it feels great in your hand. The camera is super awesome with 4 UltraPixels and what it has is the greatest ppi 469.,Positive,0.9882,69.6538643907065,20.957799905168326
Phone,htc one m7,"Bought this phone when it came out great phone, lovely screen, love blink feed also zoey works great, this phone is a beauty well made looks better than the iphone 5. Love the silver colour, boom sound is great never has a phone has so much sound.",Positive,0.9875,69.6538643907065,20.957799905168326
Phone,htc one m7,"The best Android phone since today. Full of useful and smart features that make you enjoy your phone a lot: HTC Zoe, Boomsound, Blinkfeed... Has good construction, fine feel on the hand and awesome screen. it's without any doubt the best under the sun. No other has a better bright.",Positive,0.9871,69.6538643907065,20.957799905168326
Phone,htc one m7,"Received the phone eventually as it became available in the UK Had a HTC One X previously but the HTC One is the best phone ive ever used Camera is amazing and the TV App (HTC Sense) is awesome, can programme your Sky and use as a remote BoomBoom sound is also very impressive Best phone available...",Positive,0.9858,69.6538643907065,20.957799905168326
Phone,htc one m7,"Was a good phone at the beginning but than updates made it worse (for instance the camera shots quality became worse for some reason). Worst, after about 14 months its battery became increasingly weaker, incapable of holding charge for more than few hours.",Negative,-0.9692,69.6538643907065,20.957799905168326
Phone,htc one m7,"DO NOT TRUEST HIM,,,,It sucks, they is no sounds, the image no clear, the batteries always die so fast, do not buy from this person, his rude when i wanted to return it. and wanted me to pay extra for a phone i only had for 1 week. i regret ever getting anything from him.... DO NOT TRUEST HIM..",Negative,-0.9536,69.6538643907065,20.957799905168326
Phone,htc one m7,"Lying, cheating, criminals. Don't spend a dime with these bozos. They will send you damaged and broken items misrepresented as functional and drag their feet and do everything they can to avoid crediting you. You're better off finding a phone in a dumpster.",Negative,-0.9509,69.6538643907065,20.957799905168326
Phone,htc one m7,This phone was awful even when it was new. Screen was bright but seemed a bit unevenly lit and harsh to look at. Sound good but not as good as Alcatel Idol 3. Button placement terrible. Cameras were appalling. Battery life poor.,Negative,-0.9404,69.6538643907065,20.957799905168326
Phone,htc one m7,"Got mine, SIM card tray is deff broken. Calls drop due to SIM error or no SIM card reading. Feel as if I deserve a new device. Typically wireless liquidators isn't like this. Guess I was wrong.",Negative,-0.9233,69.6538643907065,20.957799905168326
Phone,motorola moto g turbo edition,Great Phone. I was very excited to gift it to my friend. He is happy. My friends tested it by dipping in water bucket. It worked without problem. It had tiny water drops inside back cover.But it ddoesn't go inside panel. Phone is fast and camera is good too.,Positive,0.9753,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,"Superb ph .......just in love with this ph. Have mostly used all high end phones from samsung ( note series ) and currently using iPhone 6s+. But I just thought of trying moto g turbo aftr reading the reviews and its worth. Superb built quality, awesome motion features, good camera quality.",Positive,0.974,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,Nice build quality.. For this price.. It's awesome really awesome. Heating issue little bit.. Which is common in all smart phones. Otherwise.. Awesome phone.. Love moto turbo,Positive,0.9729,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,"I'm a 100% Apple fan, so appreciating Android becomes a lil difficult. But this phone is so good for the price. The screen & the cam are awesome well done MOTOROLA. Gifted this to my Mom & she loves it, it took some time to get used to for my Mom because she's been using Samsung since the beginning,...",Positive,0.971,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,Awesome product! It have some heating issue during charge up but overall product is impressive. The grip in hand is good and performance is unbearable. Overall a fantastic product!,Positive,0.9707,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,"Update: touch screen stops working in middle. So irritating. Worst experience . No moto again. Camera is disappointment in low light and it get hot while charging. Otherwise my use is nominal, no heavy gaming or usage so no heat issue any other time.",Negative,-0.9662,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,Such a worst product ever... even hesitate to give a single star.. worst service centres.. daily they are receiving more than 150 complaints for their products within warranty period.. and rectification of concerned things takes more than 1 month.. even for a software problem minimum 10 days.,Negative,-0.9429,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,hi....!!!!!! guys.... please dont ever purchase moto g3 turbo.... the worst phone i have ever seen... seriously the phone is horrible.... touch not at all working.... and the moto service is very very bad.... dont expect any service from motorola,Negative,-0.9223,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,"well initially for an year the phone works really well but now it lags like hell a clear no....after sales service worst from motorola, for a replacement of a charger they had me format my phone. sucks",Negative,-0.9128,63.24298621017594,24.631478839752734
Phone,motorola moto g turbo edition,The back cover is bit loose. But I'm totally disappointed with the cameras... both the cameras are very poor...,Negative,-0.8963,63.24298621017594,24.631478839752734
Phone,lg google nexus 5,"The build quality is great. It feels really good holding in hand. Perfect reception (had no problem till now). Excellent Call quality, Internet and multimedia are great. Camera not that good!!(unfortunately). UI very nice and handy. Usage feels great, Text input is super easy.",Positive,0.9905,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,This is an amazing device and if you love running stock Android you'll love it. Pros: -Great price for such high specs. -Screen is amazing. -The Snapdragon 800 feels so responsive that the device truly feels alive under your fingertips. -Great call quality.,Positive,0.9872,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,Its an awesome phone.....battery has also improved a bit.....and the camera is not the best but with HDR mode on it will click some great snaps.... one of the best phones out there.....!! The phone also feels great in the hand and is a very good as a daily phone..,Positive,0.9857,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,"Love this Nexus 5, its gorgeous screen, thin bezel gives a great viewing experience. Stock Android, so no unwanted apps to bloat the software. Runs fast very efficient. Awesome phone, happy to recommned to anyone. And more importantly such a good price.",Positive,0.9852,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,"Only second smartphone first HTC, but this is so fast and the ease of use is great (not a phone expert) so great if you want something you can just pick up and work out quickly. Great camera, and the HD screen is a bonus. Would buy again.",Positive,0.985,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,I am totally disappointed with this purchase. The mobile isn't giving 4G network when my sim is 4G. It doesn't even giving 3G which is disgusting. Worst is the network gets lost every hour. Have to restart it time and again. Exchanged sim in another phone and all is well.,Negative,-0.9345,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,I bought this cellphone on 2014 and yesterday it broke. It is constantly rebooting and it is impossible to boot. I looked up for the problem and apparently lots of users have the same issue. I think Google should refund users with this problem as I I feel cheated and disappointed,Negative,-0.9328,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,"I bought this phone originally from the Google Play store, had really terrible problems with the battery life and got 2 replacments. The battery life is still causing me problems, I suspect it's the phone at fault, as I find it hard to believe 3 phones all have the same problem.",Negative,-0.9283,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,"I love this those its absolutly amazing, its everythingi want but my NFC isn't working for so be reason, do you have any idea why? And yeah all of my NFC settings are on so I doubt its a software issue",Negative,-0.9004,76.83587974371612,15.278462296697882
Phone,lg google nexus 5,Do not buy this phone. LG will not fix your phone if it is deemed water damaged. I was willing to pay for the repair but LG refuse to fix the phone for me. Accidents happen and LG does not recognize this and wants you to toss your phone out once its water damaged.,Negative,-0.8945,76.83587974371612,15.278462296697882
Phone,google nexus 5x h791,"Best Nexus Yet, if you look at positives this is clearly one of the best among all phone considering the usability as well.. Very easy to hold in one hand.. Fantastic Camera, super responsive ..",Positive,0.9861,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"Love it! Runs super smooth. But feels cheap in the hand. Super light. Not sure if I like that.. I encourage to slap a nice case on it to give it a more premium feel. Other than that, I recommend!!",Positive,0.9844,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"Amazing phone, good value for money. Very smooth experience. I love that the Nexus devices get the newest version of Android. The fingerprint scanner works amazingly. Great camera (love playing with the slow motion video feature) Absolutely gorgeous screen quality. 32GB is a LOT of memory.",Positive,0.9822,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"Chose this phone after reading reviews and a recommendation from my IT guru at work. I love this phone! It is perfectly sized, totally friendly and easy to us. I am also very happy with the fingerprint reader, which works great. I made a good choice!",Positive,0.9811,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"Excellent value for money phone! Smooth, reliable and clean android. Camera is great, battery is great and build quality is also great (if you don't mind high quality plastics). Strongly recommend. This phone shows you don't need to pay high flag ship prices for solid performance.",Positive,0.9796,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"Died 1 year and 1 month after I bought it, tried everything, sideload OTA, anything I could find, but no luck. And the worst part, since it's past 1 year, I don't even have warranty now. First time this happen to me with a phone, horrible. No more LG. Sucks!",Negative,-0.9741,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,Worst product.. After warranty expires my phone went dead. LG blaming Google and vice versa..its just a dummy phone to me now.. no use.. Think twice before using any google product (Pixel) No proper policy and no more trust for Google,Negative,-0.9647,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,I dislike leaving negative reviews but I have barely been using this phone a month and it is dead. Doesn't sound like there is any remediation outside of the 30 day return window. There is an LG warranty but not surprisingly they have stupid requirements to initiate the repair.,Negative,-0.9623,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,"This phone just died, exactly 2 months after I bought it. It just stopped working for no reason, it was full of battery and working one moment and one second later it just died, no screen, no reboot, no tricks worked, it's completely dead. It's a shame because it was great until today when it died.",Negative,-0.9481,72.953216374269,18.810916179337234
Phone,google nexus 5x h791,My phone does not last a half day by lunch time phone is died I don't use it much and by lunch it's died I don't think it's me it's the phone barely has 1 hour of ontiem and it's died really dissatisfied with this phone think they Gave me one that's messed up or something.,Negative,-0.9441,72.953216374269,18.810916179337234
Phone,apple iphone 6 plus,"I am VERY pleased with this product! Not only did it arrive earlier than scheduled, but it is everything as described and more. The BEST thing about this product, it is GREAT VALUE for my money. Keep up the great service and thanks for a great product. - Romolus (Camp Union III, Baghdad, Iraq)",Positive,0.9913,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,Was hesitant to pay the money for it but am so glad I did. My mom has the iPhone 6 and by comparison it's so much bigger and better. I am so glad I made the jump to switch to not only Apple but also to the larger model. Love love love this phone!,Positive,0.9886,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,"love love love this phone. the long battery life and quick features are great not to mention the brightness of pictures. i am so glad i bought this phone and look forward to using it for all my needs. i am using it instead of my iPad, iPod and Mac Air. a very wise purchase.",Positive,0.981,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,Awesome phone great for work and school. Some of my friends have it too and they say it's great for gaming. Its also great to write the letters are bigger and easier to type. This Iphone has been one of the best phones I've ever had before.,Positive,0.9808,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,"Must Buy ...!!! Hi Friends, One more great offer is going on, Download the Uber cab app from play store and sign up using the promo code OJAQX to get first Uber cab ride free upto Rs. 300 . Use the Promo code OJAQX and enjoy the free ride on Uber. Try it once and enjoy free ride.",Positive,0.9805,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,"This phone is a rip off and overcharged. Personally Apple should not produce fragile phones, since most of the previous iPhones aren't robust but this iPhone 6 Plus is worse! I mean you would be raging if your phone got some scratches, but having it bent is really hard to ignore and if you try put...",Negative,-0.9455,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,HATE IT !!! RECEIVED W SCREEN BROKEN & UNRESPONSIVE AFTR A COUPLE DAYS THIS PAST WEEK ITS ONLY GOTTEN WORSE .... I want my money back !!! Apple told me that it cannot be fixed .,Negative,-0.9321,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,"I bought this iPhone 6 Plus, but as soon as I turned on, it's started to fail, I took it to an apple retail store and they told me that the display wasn't original. I'm really disappointed with the purchase",Negative,-0.915,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,"I had the phones , great!!! But no sound people barely hear me. I put all the volume on but nothing... The headsets are broken so I can't use them. I spent more than a thousand dollars for something that is not working. So sad",Negative,-0.9146,69.50535441101479,18.45996940336563
Phone,apple iphone 6 plus,It's a great phone and looks great but very upset that something is wrong with the speaker when I talk or call someone it's even worse when I use FaceTime bummer I spent so much for a phone that I can't hear out of.,Negative,-0.9089,69.50535441101479,18.45996940336563
Phone,apple iphone se,"Love this phone, it's second one in family and same as iPhone 6 features but smaller so perfect for pockets etc Battery much better than 5 but could still do with it being better Worth spending extra to get 64 not 16 memory  Rose gold is lovely and looks lovely with clear case",Positive,0.9866,74.38900203665987,15.580448065173115
Phone,apple iphone se,"I love having a phone that still fits in my hand and in my pocket but has the power of an iPhone 6! Love the camera, excited about 4G movie capability, and grateful for more space! Just love the pretty rose gold--I got a clear case so it's visible!",Positive,0.9858,74.38900203665987,15.580448065173115
Phone,apple iphone se,"My teenage daughter loves it, one very happy girl! Great features, great size and great colour. Very easy set up including transfer off other phone :) Very pleased with the purchase....big thumbs up from us!",Positive,0.9852,74.38900203665987,15.580448065173115
Phone,apple iphone se,"Purchased a week ago. Same capability as 6s - great. Smaller size - great. I can afford the 64G model - great. Old-style iPhone 5 case - great. iPhone 5, 5s, & SE accessories all compatible - great. Bluetooth music reception - great. Bluetooth cellphone transmission - great.",Positive,0.9844,74.38900203665987,15.580448065173115
Phone,apple iphone se,"I have Iphone 5 SE for a long time. I am absolutely excited. I thinks its the best mobile you can buy. It has the best camera, battery is very good - around 10 hours when I use mobile internet :) Design is one of the best I cant say anything bad. I am glad I bought it.",Positive,0.9805,74.38900203665987,15.580448065173115
Phone,apple iphone se,I was thinking to buy this one !! But you know as an Indian I have made my mind no to do that. How apple can cheat this way .. They are selling in USA at $400 or less than that. But here in India it is still $600*. It feels so bad :(,Negative,-0.9632,74.38900203665987,15.580448065173115
Phone,apple iphone se,"checked a lot of earphones but no output in earphones through this iphone ,this is a very disturbing problem, i got a faulty piece.",Negative,-0.9393,74.38900203665987,15.580448065173115
Phone,apple iphone se,"This is my first iPhone. To be honest I had no intentions of leaving Android, but after the s5 they stopped making mini versions. I am a small woman and I hate the ""phablet"" phase we are in right now. When the iPhone SE came out I was immediately intrigued but was a die hard Android gal.",Negative,-0.93,74.38900203665987,15.580448065173115
Phone,apple iphone se,bad bad bad price shame on you apple its batter.. you dont sale your product in India ...,Negative,-0.9274,74.38900203665987,15.580448065173115
Phone,apple iphone se,Apple has gone mad. They r using the same parts of those unsold 5s in India. And yes...they want to sell their dead stock of 5s by keeping SE price so high. Stop getting fooled by Apple.,Negative,-0.9058,74.38900203665987,15.580448065173115
Phone,nokia lumia 520,Bought as birthday gift love the colour love the style brilliant and easy to use fantastic buy thank you great not bad,Positive,0.9849,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,"This phone is very hand and neat. Fits perfectly in the hand and the rubberized back provides good grip. This is the first time I'm using Windows 8 OS and I like it so far. It's very user friendly. Given all of it's features and it's cost (between $50-100), it's a pretty good bargain.",Positive,0.9833,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,Its the best phone in market below 10000...some of the applications are super cool like zomato...facebook n skype work awesomme even in 2g!!!....also it has a very good camera of 5 mp with auto-focus...the pictures are so amazing with amazing clarity.,Positive,0.9828,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,"I won't go into the iOS versus Android versus Windows Phone debate here, but just focus on the Lumia 520 device itself. I think it's quite brilliant value for money! I bought a Lumia 610 about 18 months ago and thought that was pretty good, but the 520 is definitely a better device, and...",Positive,0.9798,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,"This is the best Phone under 10K or rather 15K also. Amazing Touch can be compared with other android phones worth 25K, good display, sound, very smooth graphic. camera is not great but for the price it is good can click some good photos in day light. Best thing amazing voice clearity when call.",Positive,0.9775,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,Very cheap. Contradictory to previews reviews. Not the best. THE WORST PHONE!!! Even worse than government phones.,Negative,-0.9418,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,I'm really peed off and very angry & annoyed I've brought this phone and tryed time and time again to use this only to finaly realise the bloody phone is blocked so I can't even use it I'm so disappointed,Negative,-0.9377,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,"I already have a 1520 but as with any smartphone, it is always good to have a back up phone when things go bad - battery dies out, repairs and other such disasters. i had to choose between 630 and 520. 630 had the latest processor, but was stuck with a bad resolution and 512 MB RAM.",Negative,-0.9331,72.38386932108219,17.91730474732006
Phone,nokia lumia 520,"After reading so many reviews of Windows Phone , where people complain regarding missing features of this OS, in lack of knowledge, and no place to answer them, I thought to Right this review to kill the wrong myth spreading regarding windows phones and Nokia Lumia:- #You can share Photos, videos,...",Negative,-0.93,72.38386932108219,17.91730474732006
